emotion	text_id	generated_text	first_person_text	third_person_text
shame	41609	I felt a great amount of shame when I was younger and I lied to my parents because I had knowledge of some boys that I knew did something wrong and there were efforts to find out who did those things and bring those boys to task, but I never said anything about them.  Later, my mom had found out that I did know about the boys and she had not necessarily yelled but spoke harshly to me about the circumstance and that had stayed with me for the rest of my life up to this point and that was like 22 years ago	I felt shame when I felt a great amount of shame when I was younger and I lied to my parents because I had knowledge of some boys that I knew did something wrong and there were efforts to find out who did those things and bring those boys to task, but I never said anything about them.  Later, my mom had found out that I did know about the boys and she had not necessarily yelled but spoke harshly to me about the circumstance and that had stayed with me for the rest of my life up to this point and that was like 22 years ago	The person felt shame when they were younger because they had lied to their parents about knowing some boys who did something wrong. There were efforts to find out who was responsible and hold them accountable, but the person remained silent. Later, their mom discovered that they had known about the boys and spoke harshly to them about the situation, which has stayed with them for the rest of their life, even 22 years later.
shame	41610	I went against my beliefs to win an argument with a loved ones. We were arguing about the use of certain words in society and I used straw man arguments to get my point across, instead of arguing something I truly believed in.	I felt shame when I went against my beliefs to win an argument with a loved ones. We were arguing about the use of certain words in society and I used straw man arguments to get my point across, instead of arguing something I truly believed in.	The person felt shame when they went against their beliefs to win an argument with a loved one. They were arguing about the use of certain words in society and used straw man arguments to get their point across, instead of arguing something they truly believed in.
shame	41611	i have difficulty explaining myself, my emotions or actions to other people. I often shut down or dismiss what i was going to say because it was much easier than having to explain what i was going to say and why it was difficult for me to do so in the first place. For instance if i am trying to tell someone what they said confused or hurt me, i get lost in thought and end up over-explaining about everything but the true issue.	I felt shame when i have difficulty explaining myself, my emotions or actions to other people. I often shut down or dismiss what i was going to say because it was much easier than having to explain what i was going to say and why it was difficult for me to do so in the first place. For instance if i am trying to tell someone what they said confused or hurt me, i get lost in thought and end up over-explaining about everything but the true issue.	The person feels shame when they have difficulty explaining themselves, their emotions, or actions to other people. They often shut down or dismiss what they were going to say because it is much easier than having to explain what they were going to say and why it is difficult for them to do so in the first place. For instance, when they are trying to tell someone what they said that confused or hurt them, they get lost in thought and end up over-explaining about everything but the true issue.
shame	52322	I left a mug on my desk for months and it grew new life.	I felt shame when I left a mug on my desk for months and it grew new life.	The person felt shame when they left a mug on their desk for months and it grew new life.
shame	52323	I felt shame when I was 10 years old and I had a bathroom accident at an extended family members house.	I felt shame when I was 10 years old and I had a bathroom accident at an extended family members house.	The person felt shame when they were 10 years old and had a bathroom accident at an extended family member's house.
shame	52324	Wasted money on useless things	I felt shame when wasted money on useless things	The person felt shame when they wasted money on useless things.
shame	52325	Someone on the street made a snide comment about the fact I a young but stil use a mobility scooter (due to a chronic illness)	I felt shame when someone on the street made a snide comment about the fact I a young but stil use a mobility scooter (due to a chronic illness)	The person felt shame when someone on the street made a snide comment about the fact that, despite being young, they still used a mobility scooter due to a chronic illness.
shame	52326	I lied to my parents about where I had been for 3 days as I was staying with a girl that they did not approve of. I was raised in a Christian household where they do not believe that you should spend time alone with members of the opposite sex.	I felt shame when I lied to my parents about where I had been for 3 days as I was staying with a girl that they did not approve of. I was raised in a Christian household where they do not believe that you should spend time alone with members of the opposite sex.	The person felt shame when they lied to their parents about where they had been for 3 days, as they were staying with a girl that their parents did not approve of. They were raised in a Christian household where they were taught that one should not spend time alone with members of the opposite sex.
shame	52327	About 8 or 9 years ago I was going to school on a public bus, my brother was getting on the bus after me. There was one open seat but I chose to sit in the seat in front next to someone else because at the time I didn't want to sit next to my brother (I think that was my reasoning at the time). At the time it was fairly awkward - the person I sat next to looked confused, and occasionally I look back on it and feel embarrassed about the whole thing, and ashamed that I didn't want to sit next to my brother for some reason.	I felt shame when about 8 or 9 years ago I was going to school on a public bus, my brother was getting on the bus after me. There was one open seat but I chose to sit in the seat in front next to someone else because at the time I didn't want to sit next to my brother (I think that was my reasoning at the time). At the time it was fairly awkward - the person I sat next to looked confused, and occasionally I look back on it and feel embarrassed about the whole thing, and ashamed that I didn't want to sit next to my brother for some reason.	The person is feeling shame when recalling an incident from about 8 or 9 years ago when they were going to school on a public bus. Their brother got on the bus after them, but instead of taking the only available seat, they chose to sit in the seat in front, next to someone else, because at the time they didn't want to sit next to their brother. The person they sat next to looked confused, and even now, they occasionally look back on the incident with embarrassment and shame, regretting their decision not to sit with their brother.
shame	52328	when I shouted at my niece for doing something she shouldn't have	I felt shame when I shouted at my niece for doing something she shouldn't have	The person felt shame when they shouted at their niece for doing something she shouldn't have.
shame	52329	I felt shame when I fell over walking with my friends	I felt shame when I fell over walking with my friends	The person felt shame when they fell over while walking with their friends.
shame	52330	When I got pregnant young	I felt shame when I got pregnant young	The person felt shame when they got pregnant young.
shame	52331	Had a fight with a woman and slapped her	I felt shame when had a fight with a woman and slapped her	The person felt shame when they had a fight with a woman and slapped her.
shame	52332	Got a bad score on a test	I felt shame when got a bad score on a test	The person felt shame when they got a bad score on a test.
shame	52333	Laughing at a girl falling over when i should have helped	I felt shame when laughing at a girl falling over when i should have helped	The person felt shame when they laughed at a girl falling over instead of helping her.
shame	52335	I felt SHAME when I could not meet up with what my new girl friend requested of me	I felt SHAME when I could not meet up with what my new girl friend requested of me	The person felt shame when they could not meet up with what their new girlfriend requested of them.
shame	52336	my mother found out about elements of my sexual history	I felt shame when my mother found out about elements of my sexual history	The person felt shame when their mother found out about elements of their sexual history.
shame	52337	I got drunk on holiday with my daughter	I felt shame when I got drunk on holiday with my daughter	The person felt shame when they got drunk on holiday with their daughter
shame	52338	offended someone	I felt shame when offended someone	The person felt shame when they offended someone
shame	52339	I revealed a family secret acccidently	I felt shame when I revealed a family secret acccidently	The person felt shame when they revealed a family secret accidentally.
shame	52340	I manipulated my partner to come home early from a night out due to my own anxieties.	I felt shame when I manipulated my partner to come home early from a night out due to my own anxieties.	The person felt shame when they manipulated their partner to come home early from a night out due to their own anxieties.
shame	52341	I felt shame going through my divorce with my ex wife, my parents have been married longer than I have been alive and have stuck together through a lot, I felt shame that I wasn't able to be like them	I felt shame going through my divorce with my ex wife, my parents have been married longer than I have been alive and have stuck together through a lot, I felt shame that I wasn't able to be like them	The person felt shame going through their divorce with their ex-wife, as their parents, who have been married longer than they have been alive and have stuck together through a lot, made them feel like they weren't able to live up to their example.
shame	52342	I didn’t achieve the desired exam result	I felt shame when I didn’t achieve the desired exam result	The person felt shame when they didn’t achieve the desired exam result
shame	52343	I felt SHAME when I could not afford to go on vacation with my sisters. I did not want to ask to borrow money and felt ashamed that I could not go with them because of money.	I felt SHAME when I could not afford to go on vacation with my sisters. I did not want to ask to borrow money and felt ashamed that I could not go with them because of money.	The person felt shame when they could not afford to go on vacation with their sisters. They did not want to ask to borrow money and felt ashamed that they could not go with them because of money.
shame	52344	I was pulled out of a role because of incompetence	I felt shame when I was pulled out of a role because of incompetence	The person felt shame when they were pulled out of a role because of incompetence.
shame	52345	I felt shame when I didn't get into med school because I felt like I had failed and that the rejection was something to be embarrassed of	I felt shame when I didn't get into med school because I felt like I had failed and that the rejection was something to be embarrassed of	The person felt shame when they didn't get into med school because they felt like they had failed and that the rejection was something to be embarrassed about.
shame	52346	I felt ashamed when a man come running out to me when I was shopping after paying for my items because the staff member forgot to take the tag off.	I felt shame when I felt ashamed when a man come running out to me when I was shopping after paying for my items because the staff member forgot to take the tag off.	The person felt shame when a man came running out to them after they finished shopping, because the staff member had forgotten to remove the tag from their purchased items.
shame	52347	I failed a maths test and the teacher called me out in front of the class	I felt shame when I failed a maths test and the teacher called me out in front of the class	The person felt shame when they failed a maths test and the teacher called them out in front of the class
shame	52348	i felt shame when i was in the university during my educational days because i wasn't able to answer a specific question i was asked during the lecture	i felt shame when i was in the university during my educational days because i wasn't able to answer a specific question i was asked during the lecture	The person felt shame when they were in university during their educational days because they weren't able to answer a specific question they were asked during the lecture.
shame	52349	I lose my temper	I felt shame when I lose my temper	The person felt shame when they lost their temper.
shame	52350	My short-tempered father caused a scene at a family gathering	I felt shame when my short-tempered father caused a scene at a family gathering	The person felt shame when their short-tempered father caused a scene at a family gathering.
shame	52351	I felt shame when I was told by the doctor I had put on weight.	I felt shame when I was told by the doctor I had put on weight.	The person felt shame when the doctor told them they had put on weight.
shame	52291	i failed a subject.	I felt shame when i failed a subject.	The person felt shame when they failed a subject.
shame	52292	I cheated on a Math test in middle school and got caught by the teacher.  I had notes scribbled on my arm which I was covering up with the sleeve of my shirt.  The teacher must have noticed me repeatedly looking towards my arm, and came to see what I was doing.  She was able to see a word on my wrist so she pulled up my sleeve.  She yelled at me, telling me to get out of the class and go to principals office.  I felt very embarrassed and shameful afterwards, and regretted trying to cheat.	I felt shame when I cheated on a Math test in middle school and got caught by the teacher.  I had notes scribbled on my arm which I was covering up with the sleeve of my shirt.  The teacher must have noticed me repeatedly looking towards my arm, and came to see what I was doing.  She was able to see a word on my wrist so she pulled up my sleeve.  She yelled at me, telling me to get out of the class and go to principals office.  I felt very embarrassed and shameful afterwards, and regretted trying to cheat.	The person felt shame when they cheated on a Math test in middle school and got caught by the teacher. They had notes scribbled on their arm, which they were covering up with the sleeve of their shirt. The teacher must have noticed them repeatedly looking towards their arm, and came to see what they were doing. She was able to see a word on their wrist, so she pulled up their sleeve. She yelled at them, telling them to get out of the class and go to the principal's office. They felt very embarrassed and shameful afterwards, and regretted trying to cheat.
shame	52293	I entered a horse riding competition and then fell off onto a jump	I felt shame when I entered a horse riding competition and then fell off onto a jump	The person felt shame when they entered a horse riding competition and then fell off onto a jump.
shame	52294	I was ridiculed in front of my high school class for not trying in that class.	I felt shame when I was ridiculed in front of my high school class for not trying in that class.	The person felt shame when they were ridiculed in front of their high school class for not trying in that class.
shame	52295	I was talking to my manager about a meeting that hadn't gone well with someone in my team and I ended up getting upset and frustrated so cried, I had to leave the call and then call her back later. I was emabarressed I'd let my emotions get the better of me and cried on a video call.	I felt shame when I was talking to my manager about a meeting that hadn't gone well with someone in my team and I ended up getting upset and frustrated so cried, I had to leave the call and then call her back later. I was emabarressed I'd let my emotions get the better of me and cried on a video call.	The person felt shame when they were talking to their manager about a meeting that hadn't gone well with someone in their team and they ended up getting upset and frustrated, so they cried. They had to leave the call and then call her back later. They were embarrassed that they'd let their emotions get the better of them and cried on a video call.
shame	52296	I lashed out a friend when they hurt my feelings and I said horrible things to them.	I felt shame when I lashed out a friend when they hurt my feelings and I said horrible things to them.	The person felt shame when they lashed out at a friend who had hurt their feelings and said horrible things to them.
shame	52297	had a fight with my best friend	I felt shame when had a fight with my best friend	The person felt shame when they had a fight with their best friend.
shame	52298	I felt shame when I spent too much money. I told myself we needed these things but we didn’t really. I just wanted them. Then it caught up with me and I felt shame for having been indulgent and ending up in a difficult financial position because of that.	I felt shame when I spent too much money. I told myself we needed these things but we didn’t really. I just wanted them. Then it caught up with me and I felt shame for having been indulgent and ending up in a difficult financial position because of that.	The person feels shame when they spend too much money. They tell themselves they need these things, but they don't really. They just want them. Then it catches up with them and they feel shame for having been indulgent and ending up in a difficult financial position because of that.
shame	52299	I felt shame when I did something wrong in work and my boss pulled me up on it	I felt shame when I did something wrong in work and my boss pulled me up on it	The person felt shame when they did something wrong at work and their boss pulled them up on it.
shame	52300	I dropped out of university and had to move home with my parents	I felt shame when I dropped out of university and had to move home with my parents	The person felt shame when they dropped out of university and had to move home with their parents
shame	52301	Having to close my new business down for health reasons	I felt shame when having to close my new business down for health reasons	The person felt shame when they had to close their new business down for health reasons.
shame	52302	i felt shame when i lied to a friend about having other plans.	i felt shame when i lied to a friend about having other plans.	The person felt shame when they lied to a friend about having other plans.
shame	52303	I felt shame because I had never been on a date with someone before and I was very embaressed	I felt shame because I had never been on a date with someone before and I was very embaressed	The person felt shame because they had never been on a date with someone before and were very embarrassed.
shame	52304	I felt shame when I took credit for someone else's work.	I felt shame when I took credit for someone else's work.	The person felt shame when they took credit for someone else's work.
shame	52305	I felt shame when I was called out for giving incorrect information on a topic that I thought I knew very well.	I felt shame when I was called out for giving incorrect information on a topic that I thought I knew very well.	The person felt shame when they were called out for giving incorrect information on a topic they thought they knew very well.
shame	52306	My brother got in trouble for something I did	I felt shame when my brother got in trouble for something I did	The person feels shame when their brother got in trouble for something they did.
shame	52307	I mixed up the names of two women in my workplace. They were of the same race, but a different one to mine, and I realised at the time that it was due to racism on my part that I did so.	I felt shame when I mixed up the names of two women in my workplace. They were of the same race, but a different one to mine, and I realised at the time that it was due to racism on my part that I did so.	The person felt shame when they mixed up the names of two women in their workplace. They were of the same race, but a different one to theirs, and they realised at the time that it was due to racism on their part that they did so.
shame	52308	i got bad grades for a big test	I felt shame when i got bad grades for a big test	The person felt shame when they got bad grades for a big test.
shame	52310	When i was in junior school I was chosen to sing solo in the harvest festival however on the day I was so nervous that as i went to perform I lost my voice. This was very embarrassing and I felt a lot of shame.	I felt shame when i was in junior school I was chosen to sing solo in the harvest festival however on the day I was so nervous that as i went to perform I lost my voice. This was very embarrassing and I felt a lot of shame.	The person felt shame when they were in junior school. They had been chosen to sing solo in the harvest festival; however, on the day, they were so nervous that as they went to perform, they lost their voice. This was very embarrassing, and they felt a lot of shame.
shame	52312	Lost my temper with my child	I felt shame when lost my temper with my child	The person felt shame when they lost their temper with their child.
shame	52313	I didn't supply a picture for a family members funeral service as I forgot about it on the day	I felt shame when I didn't supply a picture for a family members funeral service as I forgot about it on the day	The person felt shame when they didn't supply a picture for a family member's funeral service because they forgot about it on the day.
shame	52314	when I got myself in thousands of pounds worth of debt and my sister found out.	I felt shame when I got myself in thousands of pounds worth of debt and my sister found out.	The person felt shame when they got themselves in thousands of pounds worth of debt and their sister found out.
shame	52315	when I was walking home after school and slipped on wet leaves in front of a number of classmates	I felt shame when I was walking home after school and slipped on wet leaves in front of a number of classmates	The person felt shame when they were walking home after school and slipped on wet leaves in front of a number of classmates.
shame	52316	I had to stay overnight in a boy's bedroom when the door handle broke off, and people assumed we had been having sex.	I felt shame when I had to stay overnight in a boy's bedroom when the door handle broke off, and people assumed we had been having sex.	The person felt shame when they had to stay overnight in a boy's bedroom when the door handle broke off, and people assumed they had been having sex.
shame	52317	I was tied to a pole by my shoelaces when I was in kindergarten.	I felt shame when I was tied to a pole by my shoelaces when I was in kindergarten.	The person felt shame when they were tied to a pole by their shoelaces in kindergarten.
shame	52318	It was a night where me and my housemates had been having drinks at home to celebrate a new house mate arriving. We had been playing a drinking game, which I lost, which made me drunker than I had initially intended to be. Following this, I sent some text messages causing an argument between me and someone close to me. I woke up in the morning with no memory of having sent these messages until I checked my phone to reply to something else they had sent me. When I read back through the texts I felt awful and a genuine sense of shame for having said what I said to someone who was important to me who I know isn't the type of person I was suggesting in the texts.	I felt shame when it was a night where me and my housemates had been having drinks at home to celebrate a new house mate arriving. We had been playing a drinking game, which I lost, which made me drunker than I had initially intended to be. Following this, I sent some text messages causing an argument between me and someone close to me. I woke up in the morning with no memory of having sent these messages until I checked my phone to reply to something else they had sent me. When I read back through the texts I felt awful and a genuine sense of shame for having said what I said to someone who was important to me who I know isn't the type of person I was suggesting in the texts.	The person felt shame when it was a night where they and their housemates had been having drinks at home to celebrate a new housemate arriving. They had been playing a drinking game, which they lost, which made them drunker than they had initially intended to be. Following this, they sent some text messages, causing an argument between them and someone close to them. They woke up in the morning with no memory of having sent these messages until they checked their phone to reply to something else the person had sent them. When they read back through the texts, they felt awful and a genuine sense of shame for having said what they said to someone who was important to them, someone they knew wasn't the type of person they were suggesting in the texts.
shame	52320	I felt shame when my mother told me I looked like a whore	I felt shame when my mother told me I looked like a whore	The person felt shame when their mother told them they looked like a whore.
shame	52321	I misheard someone and made an assumption about their sexuality	I felt shame when I misheard someone and made an assumption about their sexuality	The person felt shame when they misheard someone and made an assumption about their sexuality
shame	52352	Somebody walked in on my masturbating in a b&b	I felt shame when somebody walked in on my masturbating in a b&b	The person felt shame when somebody walked in on them masturbating in a B&B.
shame	52353	When I weighed myself and realised how many kilos I needed to lose	I felt shame when I weighed myself and realised how many kilos I needed to lose	The person felt shame when they weighed themselves and realised how many kilos they needed to lose.
shame	52354	I wet myself (illness) in public	I felt shame when I wet myself (illness) in public	The person felt shame when they wet themselves (due to illness) in public.
shame	52355	I felt shame when my manager critiqued a project I had worked hard on.	I felt shame when my manager critiqued a project I had worked hard on.	The person felt shame when their manager critiqued a project they had worked hard on.
shame	52356	This past weekend I attended a wedding with my girlfriend's family. I got too drunk and was apparently an embarrassment.	I felt shame when this past weekend I attended a wedding with my girlfriend's family. I got too drunk and was apparently an embarrassment.	The person felt shame when they attended a wedding with their girlfriend's family this past weekend, got too drunk, and was apparently an embarrassment.
shame	52358	i was a teenager at school on a non uniform day and being teased about the choice of clothes i chose to wear	I felt shame when i was a teenager at school on a non uniform day and being teased about the choice of clothes i chose to wear	The person felt shame when they were a teenager at school on a non-uniform day, being teased about the choice of clothes they chose to wear.
shame	52359	When I spilt a drink all over me	I felt shame when I spilt a drink all over me	The person felt shame when they spilt a drink all over themselves.
shame	52360	When my dad scolded me	I felt shame when my dad scolded me	The person felt shame when their dad scolded them.
shame	52361	I didn't like how I previously behaved in work	I felt shame when I didn't like how I previously behaved in work	The person felt shame when they didn't like how they had previously behaved at work.
shame	52362	I struggled to want to help my drug addicted stepson	I felt shame when I struggled to want to help my drug addicted stepson	The person felt shame when they struggled to want to help their drug-addicted stepson.
shame	52363	Of my actions while being drunk	I felt shame when of my actions while being drunk	The person felt shame over their actions while being drunk.
shame	52364	Said something to a friend that was derogatory and nasty in hindsight, although it was said as a joke.	I felt shame when said something to a friend that was derogatory and nasty in hindsight, although it was said as a joke.	The person felt shame when they said something derogatory and nasty to a friend as a joke, which they regretted in hindsight.
shame	52365	broke an expensive item in a shop accidently	I felt shame when broke an expensive item in a shop accidently	The person felt shame when they broke an expensive item in a shop accidentally.
shame	52366	I felt shame when i was humiliated by my boss at work because she said my work wasnt good enough	I felt shame when i was humiliated by my boss at work because she said my work wasnt good enough	The person felt shame when they were humiliated by their boss at work because she said their work wasn't good enough.
shame	52367	I don't want to help others so I complain about it.	I felt shame when I don't want to help others so I complain about it.	The person feels shame when they don't want to help others, so they complain about it.
shame	52368	I tasked with sorting out some files from the office the previous day and I slept off when I got home	I felt shame when I tasked with sorting out some files from the office the previous day and I slept off when I got home	The person felt shame when they were tasked with sorting out some files from the office the previous day and they fell asleep when they got home.
shame	52369	I DIDNT DO WELL AT WORK WHICH CAUSED A TEAM MEMBER TO BE ANNOYED	I felt shame when I DIDNT DO WELL AT WORK WHICH CAUSED A TEAM MEMBER TO BE ANNOYED	The person felt shame when they didn't do well at work, which caused a team member to be annoyed.
shame	52370	I had to have an endoscopy	I felt shame when I had to have an endoscopy	The person felt shame when they had to have an endoscopy.
shame	52371	I had to get fillings	I felt shame when I had to get fillings	The person felt shame when they had to get fillings.
shame	52372	Telling my husband I was in debt	I felt shame when telling my husband I was in debt	The person felt shame when telling her husband she was in debt.
shame	52373	failed my piano exam	I felt shame when failed my piano exam	The person felt shame when they failed their piano exam.
shame	52374	when I said the wrong thing.	I felt shame when I said the wrong thing.	The person felt shame when they said the wrong thing.
shame	52375	I feel shame when I get in trouble for something when its not a bad thing	I felt shame when I feel shame when I get in trouble for something when its not a bad thing	The person feels shame when they get in trouble for something that isn't a bad thing.
shame	52376	I stole a stuffed rabbit from a store when I was 10.  Growing up we didn’t have much money.  One day on a trip to the store with my dad, I saw a stuffed rabbit that I really wanted.  I asked my dad if he could buy it for me, but because we were so short on money, we couldn’t afford it.  I took it and stuffed in it my shirt.  We left the store, but it fell out of my shirt when we got out to the parking lot.  My dad made me bring it back in and apologize to the manager of the store.  I fell so ashamed of my actions, and it cemented my beliefs to never steal anything ever again.	I felt shame when I stole a stuffed rabbit from a store when I was 10.  Growing up we didn’t have much money.  One day on a trip to the store with my dad, I saw a stuffed rabbit that I really wanted.  I asked my dad if he could buy it for me, but because we were so short on money, we couldn’t afford it.  I took it and stuffed in it my shirt.  We left the store, but it fell out of my shirt when we got out to the parking lot.  My dad made me bring it back in and apologize to the manager of the store.  I fell so ashamed of my actions, and it cemented my beliefs to never steal anything ever again.	The person felt shame when they stole a stuffed rabbit from a store at the age of 10. Growing up, they didn't have much money. One day, on a trip to the store with their dad, they saw a stuffed rabbit that they really wanted. They asked their dad if he could buy it for them, but because they were so short on money, they couldn't afford it. They took it and stuffed it into their shirt. They left the store, but it fell out of their shirt when they got out to the parking lot. Their dad made them bring it back in and apologize to the manager of the store. They felt so ashamed of their actions, and it cemented their belief to never steal anything again.
shame	52377	I let my best friend down. On purpose because i didnt tell the truth	I felt shame when I let my best friend down. On purpose because i didnt tell the truth	The person felt shame when they let their best friend down on purpose by not telling the truth.
shame	52378	One time at a part time waiter job i was working i had accidently spilled soup on a customer during a crowded dinner service. The customer was very mad and i tried to get away from the situation without resolving it.	I felt shame when one time at a part time waiter job i was working i had accidently spilled soup on a customer during a crowded dinner service. The customer was very mad and i tried to get away from the situation without resolving it.	The person felt shame when, one time, at a part-time waiter job, they had accidentally spilled soup on a customer during a crowded dinner service. The customer was very mad, and they tried to get away from the situation without resolving it.
shame	52379	i didn't help someone when i knew i could have	I felt shame when i didn't help someone when i knew i could have	The person felt shame when they didn't help someone when they knew they could have.
shame	52380	was late for work	I felt shame when was late for work	The person felt shame when they were late for work.
shame	52381	I was embarrassed by a male colleague.	I felt shame when I was embarrassed by a male colleague.	The person felt shame when they were embarrassed by a male colleague.
shame	52382	I felt SHAME when I heard transphobic remarks said behind my back.	I felt SHAME when I heard transphobic remarks said behind my back.	The person felt shame when they heard transphobic remarks said behind their back.
shame	52384	I was so drunk I couldn’t remember my password for my Apple Pay to pay the taxi driver.	I felt shame when I was so drunk I couldn’t remember my password for my Apple Pay to pay the taxi driver.	The person felt shame when they were so drunk they couldn’t remember their password for their Apple Pay to pay the taxi driver.
shame	52385	when i tripped into the wall while playing table tennis with friends after jokingly mocking my friend's skills	I felt shame when i tripped into the wall while playing table tennis with friends after jokingly mocking my friend's skills	The person felt shame when they tripped into the wall while playing table tennis with friends after jokingly mocking their friend's skills.
shame	52387	when I conceded a goal by letting the ball go right between my legs.	I felt shame when I conceded a goal by letting the ball go right between my legs.	The person felt shame when they conceded a goal by letting the ball go right between their legs.
shame	52389	I tried to quite smoking and failed	I felt shame when I tried to quite smoking and failed	The person felt shame when they tried to quit smoking and failed.
shame	52390	My manager scolded me	I felt shame when my manager scolded me	The person felt shame when their manager scolded them.
shame	52391	When I failed a maths test	I felt shame when I failed a maths test	The person felt shame when they failed a maths test.
shame	52393	I spoke to someone who was in a relationship inappropriately	I felt shame when I spoke to someone who was in a relationship inappropriately	The person felt shame when they spoke to someone who was in a relationship inappropriately.
shame	52394	I came out lesbian	I felt shame when I came out lesbian	The person felt shame when they came out as a lesbian.
shame	52395	I had to breakup with my ex	I felt shame when I had to breakup with my ex	The person felt shame when they had to break up with their ex.
shame	52396	I felt shame when I didn't catch on to a new job as quickly as expected.  I was asked to input simple settings into a machine and I put in very wrong settings.  I could tell the other employees there were talking badly about me, and the incident was also reported to management.	I felt shame when I didn't catch on to a new job as quickly as expected.  I was asked to input simple settings into a machine and I put in very wrong settings.  I could tell the other employees there were talking badly about me, and the incident was also reported to management.	The person felt shame when they didn't catch on to a new job as quickly as expected. They were asked to input simple settings into a machine and put in very wrong settings. They could tell the other employees were talking badly about them, and the incident was also reported to management.
shame	52397	I was fired from my job because of breech of trust	I felt shame when I was fired from my job because of breech of trust	The person felt shame when they were fired from their job because of a breach of trust.
shame	52398	i vomited at work in front of colleagues.	I felt shame when i vomited at work in front of colleagues.	The person felt shame when they vomited at work in front of colleagues.
shame	52399	I've felt shameful  in different ways, a scenario  I can vividly remember  was when my wife had her last birthday, I wasn't  capable  to get her all she wanted due to the fact that I was low on money at that period.	I felt shame when i've felt shameful  in different ways, a scenario  I can vividly remember  was when my wife had her last birthday, I wasn't  capable  to get her all she wanted due to the fact that I was low on money at that period.	The person feels shame when they feel shameful in different ways; a scenario they can vividly remember is when their wife had her last birthday, and they were not capable of getting her everything she wanted because they were low on money at that time.
shame	52400	I was jobless then and my wife asked me the bills for groceries	I felt shame when I was jobless then and my wife asked me the bills for groceries	The person felt shame when they were jobless and their wife asked them for the grocery bills.
shame	52401	I was found out to be hiding the fact I was throwing away food to enable my eating disorder, behind my parents back, when I first started recovering. Even thought I felt good for doing it, I could see how upset my parents were from finding this out.	I felt shame when I was found out to be hiding the fact I was throwing away food to enable my eating disorder, behind my parents back, when I first started recovering. Even thought I felt good for doing it, I could see how upset my parents were from finding this out.	The person felt shame when they were found out to be hiding the fact they were throwing away food to enable their eating disorder behind their parents' back when they first started recovering. Even though they felt good about doing it, they could see how upset their parents were from finding this out.
shame	52402	I felt shame when I returned from school with one leg of my school sandal. The day I would never forget when a little conflict happened between my class and other classes in college	I felt shame when I returned from school with one leg of my school sandal. The day I would never forget when a little conflict happened between my class and other classes in college	The person felt shame when they returned from school with one leg of their school sandal. It was the day they would never forget, the day a little conflict happened between their class and other classes in college.
shame	52403	i eat chocolate after declaring I want to be healther	I felt shame when i eat chocolate after declaring I want to be healther	The person feels shame when they eat chocolate after declaring they want to be healthier.
shame	52404	When I audibly gagged and cried during a COVID test	I felt shame when I audibly gagged and cried during a COVID test	The person felt shame when they audibly gagged and cried during a COVID test.
shame	52405	ate my partner's dinner leftovers	I felt shame when ate my partner's dinner leftovers	The person felt shame when they ate their partner's dinner leftovers.
shame	52406	when I was caught cheating on a test	I felt shame when I was caught cheating on a test	The person felt shame when they were caught cheating on a test
shame	52407	i felt shame when i couldnt answer a question in a lecture	i felt shame when i couldnt answer a question in a lecture	The person felt shame when they couldn't answer a question in a lecture.
shame	52408	when i did something bad	I felt shame when i did something bad	The person felt shame when they did something bad.
shame	52409	When i soiled myself in work, I had been ill but still decided to go to work and i did not manage to make the facilities one time and had an accident.	I felt shame when i soiled myself in work, I had been ill but still decided to go to work and i did not manage to make the facilities one time and had an accident.	The person feels shame when recalling the incident at work where, despite being ill, they decided to go in and unfortunately had an accident because they couldn't make it to the facilities in time.
shame	52410	when i cheated in a relationship	I felt shame when i cheated in a relationship	The person felt shame when they cheated in a relationship.
shame	6934	I felt shame because of who I am	I felt shame because of who I am	The person feels shame because of who they are
shame	6935	I failed an exam in university.	I felt shame when I failed an exam in university.	The person felt shame when they failed an exam in university.
shame	6936	I felt shame when I told my parents I wanted to move back in with friends than with them	I felt shame when I told my parents I wanted to move back in with friends than with them	The person felt shame when they told their parents they wanted to move back in with friends rather than with them.
shame	6937	I haven't been able to afford to do something with my children	I felt shame when I haven't been able to afford to do something with my children	The person felt shame when they hadn't been able to afford to do something with their children
shame	6938	not getting as much work done as i could	I felt shame when not getting as much work done as i could	The person felt shame when not getting as much work done as they could.
shame	6939	I failed an exam	I felt shame when I failed an exam	The person felt shame when they failed an exam
shame	6940	When I accidentally dropped a TV remote onto my infant son's forehead. It only dropped a matter of inches, but the poor little guy had a big cry over it and I felt awful!	I felt shame when I accidentally dropped a TV remote onto my infant son's forehead. It only dropped a matter of inches, but the poor little guy had a big cry over it and I felt awful!	The person felt shame when they accidentally dropped a TV remote onto their infant son's forehead. It only dropped a matter of inches, but the poor little guy had a big cry over it and they felt awful!
shame	6941	didn't stop a bully from hurting someone.	I felt shame when didn't stop a bully from hurting someone.	The person felt shame when they didn't stop a bully from hurting someone.
shame	6942	I lost my temper and shouted at my child	I felt shame when I lost my temper and shouted at my child	The person felt shame when they lost their temper and shouted at their child
shame	6944	over the last year because I've become disabled and now often find myself dealing with family who don't understand how severely my illness has affected me.	I felt shame when over the last year because I've become disabled and now often find myself dealing with family who don't understand how severely my illness has affected me.	The person feels shame when they think about the last year because they've become disabled and now often find themselves dealing with family who don't understand how severely their illness has affected them.
shame	6945	i shouted at my grandson for being naughty	I felt shame when i shouted at my grandson for being naughty	The person felt shame when they shouted at their grandson for being naughty.
